date,store_nbr,item_nbr,unit_sales,onpromotion,city,type_x,cluster,family,perishable,type_y,locale,transferred,dcoilwtico
2017-07-25,25,1473475,5.892,False,Salinas,D,1,PRODUCE,1,Additional,Local,False,47.77
2017-07-23,48,1281253,1.0,False,Quito,A,14,GROCERY I,0,Holiday,Local,False,
2017-07-21,34,326951,8.0,False,Guayaquil,B,6,GROCERY I,0,,,,45.78
2017-08-02,50,1489882,7.0,True,Ambato,A,14,PRODUCE,1,,,,49.6
2017-07-19,4,279494,1.0,False,Quito,D,9,GROCERY I,0,,,,47.1
2017-08-06,41,1421429,2.0,False,Machala,D,4,BEVERAGES,0,,,,
2017-07-27,48,371438,5.0,False,Quito,A,14,CLEANING,0,,,,49.05
2017-08-01,31,2010282,2.0,False,Babahoyo,B,10,GROCERY I,0,,,,49.19
2017-07-16,41,1121514,4.0,False,Machala,D,4,CLEANING,0,,,,
2017-07-20,49,664537,28.0,True,Quito,A,11,GROCERY I,0,,,,46.73
2017-07-25,3,2007117,3.0,False,Quito,D,8,DAIRY,1,Additional,Local,False,47.77
2017-07-23,22,1932491,2.0,True,Puyo,C,7,BEVERAGES,0,Holiday,Local,False,
2017-08-03,17,219147,3.0,False,Quito,C,12,BEVERAGES,0,,,,49.03
2017-07-16,34,108833,1.0,False,Guayaquil,B,6,EGGS,1,,,,
2017-07-30,30,2061781,2.0,False,Guayaquil,C,3,GROCERY I,0,,,,
2017-08-13,7,2002136,8.0,False,Quito,D,8,DAIRY,1,,,,
2017-08-11,51,2010615,11.0,False,Guayaquil,A,17,GROCERY I,0,Transfer,National,False,48.81
2017-08-15,27,1176562,1.0,False,Daule,D,1,GROCERY I,0,Holiday,Local,False,47.57
2017-08-05,6,1456921,1.0,False,Quito,D,13,HOME CARE,0,Holiday,Local,False,
2017-08-07,16,513855,1.0,False,Santo Domingo,C,3,CLEANING,0,,,,49.37
2017-07-24,2,517906,2.0,True,Quito,D,13,DELI,1,Additional,Local,False,46.21
2017-08-08,45,2049081,9.0,False,Quito,A,11,PRODUCE,1,,,,49.07
2017-07-20,39,2048279,1.0,False,Cuenca,B,6,GROCERY I,0,,,,46.73
2017-07-30,40,368419,3.0,False,Machala,C,3,DELI,1,,,,
2017-08-02,17,111397,3.0,False,Quito,C,12,GROCERY I,0,,,,49.6
2017-07-31,49,1967642,3.0,False,Quito,A,11,GROCERY I,0,,,,50.21
2017-07-25,39,1457247,1.0,False,Cuenca,B,6,HOME CARE,0,Additional,Local,False,47.77
2017-07-22,37,2012385,1.0,False,Cuenca,D,2,CLEANING,0,,,,
2017-07-31,20,660503,1.0,False,Quito,B,6,DAIRY,1,,,,50.21
2017-07-31,45,507354,3.15,False,Quito,A,11,DELI,1,,,,50.21
2017-08-11,27,999545,1.0,False,Daule,D,1,CLEANING,0,Transfer,National,False,48.81
2017-08-06,40,838875,4.0,False,Machala,C,3,GROCERY I,0,,,,
2017-07-31,6,420720,7.0,False,Quito,D,13,DAIRY,1,,,,50.21
2017-07-30,45,1579082,17.0,False,Quito,A,11,PRODUCE,1,,,,
2017-08-06,27,215468,1.0,False,Daule,D,1,LINGERIE,0,,,,
2017-07-22,17,1239720,5.0,False,Quito,C,12,DAIRY,1,,,,
2017-08-15,19,1159726,1.0,False,Guaranda,C,15,GROCERY I,0,Holiday,Local,False,47.57
2017-07-29,43,749421,28.0,False,Esmeraldas,E,10,GROCERY I,0,,,,
2017-07-17,33,378330,9.0,False,Quevedo,C,3,GROCERY I,0,,,,46.02
2017-08-14,20,881912,5.0,True,Quito,B,6,GROCERY I,0,,,,47.59
2017-07-27,7,2001632,1.0,False,Quito,D,8,GROCERY I,0,,,,49.05
2017-07-20,44,1965539,3.0,False,Quito,A,5,CLEANING,0,,,,46.73
2017-07-31,6,1044592,4.0,False,Quito,D,13,DAIRY,1,,,,50.21
2017-07-27,3,796394,9.0,False,Quito,D,8,CLEANING,0,,,,49.05
2017-07-26,25,1990612,3.0,False,Salinas,D,1,BEVERAGES,0,,,,48.58
2017-07-23,47,1457181,24.0,False,Quito,A,14,HOME CARE,0,Holiday,Local,False,
2017-08-04,42,1168717,1.0,False,Cuenca,D,2,GROCERY I,0,,,,49.57
2017-08-06,43,1473475,8.134,False,Esmeraldas,E,10,PRODUCE,1,,,,
2017-07-15,39,364829,25.0,False,Cuenca,B,6,GROCERY I,0,,,,
2017-07-21,51,222879,7.0,False,Guayaquil,A,17,GROCERY I,0,,,,45.78
2017-07-31,52,326951,2.0,False,Manta,A,11,GROCERY I,0,,,,50.21
2017-07-28,17,949243,6.0,False,Quito,C,12,PERSONAL CARE,0,,,,49.72
2017-07-21,15,1053945,4.0,False,Ibarra,C,15,GROCERY I,0,,,,45.78
2017-07-22,49,1428328,7.0,False,Quito,A,11,BEVERAGES,0,,,,
2017-08-14,10,1456997,1.0,False,Quito,C,15,HOME CARE,0,,,,47.59
2017-07-16,5,1463611,3.0,False,Santo Domingo,D,4,BEVERAGES,0,,,,
2017-08-10,2,369432,3.0,False,Quito,D,13,GROCERY I,0,Holiday,National,True,48.54
2017-07-28,11,1686635,4.0,False,Cayambe,B,6,PRODUCE,1,,,,49.72
2017-07-25,5,510057,2.0,False,Santo Domingo,D,4,GROCERY I,0,Additional,Local,False,47.77
2017-07-28,51,1695989,6.0,False,Guayaquil,A,17,PRODUCE,1,,,,49.72
2017-08-07,36,872307,4.0,False,Libertad,E,10,GROCERY I,0,,,,49.37
2017-08-12,50,1970207,5.0,False,Ambato,A,14,GROCERY I,0,,,,
2017-07-25,4,1501579,9.0,False,Quito,D,9,PRODUCE,1,Additional,Local,False,47.77
2017-08-02,39,813760,1.0,False,Cuenca,B,6,GROCERY I,0,,,,49.6
2017-07-15,25,1393033,2.0,False,Salinas,D,1,BEVERAGES,0,,,,
2017-07-25,9,2028217,2.0,False,Quito,B,6,BEVERAGES,0,Additional,Local,False,47.77
2017-07-31,7,1239861,7.174,False,Quito,D,8,POULTRY,1,,,,50.21
2017-08-12,16,1695950,3.222,False,Santo Domingo,C,3,PRODUCE,1,,,,
2017-07-20,9,207857,3.0,False,Quito,B,6,GROCERY I,0,,,,46.73
2017-07-21,5,108701,4.0,True,Santo Domingo,D,4,DELI,1,,,,45.78
2017-07-21,44,940616,1.0,False,Quito,A,5,CLEANING,0,,,,45.78
2017-07-19,40,1464079,3.0,False,Machala,C,3,BEVERAGES,0,,,,47.1
2017-07-16,7,1950301,3.0,False,Quito,D,8,MAGAZINES,0,,,,
2017-08-11,14,2018273,1.0,False,Riobamba,C,7,BEVERAGES,0,Transfer,National,False,48.81
2017-07-17,6,1920057,12.0,False,Quito,D,13,GROCERY I,0,,,,46.02
2017-07-29,13,1958181,10.0,False,Latacunga,C,15,BEVERAGES,0,,,,
2017-08-02,49,119023,2.0,False,Quito,A,11,CLEANING,0,,,,49.6
2017-07-27,48,1575240,1.0,False,Quito,A,14,PLAYERS AND ELECTRONICS,0,,,,49.05
2017-07-25,34,2083859,2.0,False,Guayaquil,B,6,BEVERAGES,0,Additional,Local,False,47.77
2017-07-28,36,1949898,2.0,False,Libertad,E,10,GROCERY I,0,,,,49.72
2017-07-18,42,829414,1.0,False,Cuenca,D,2,CLEANING,0,,,,46.4
2017-07-25,18,409738,9.0,True,Quito,B,16,BREAD/BAKERY,1,Additional,Local,False,47.77
2017-08-09,54,1915000,1.0,False,El Carmen,C,3,PERSONAL CARE,0,,,,49.59
2017-08-01,39,2027649,9.0,True,Cuenca,B,6,BEVERAGES,0,,,,49.19
2017-07-17,28,699689,6.468,False,Guayaquil,E,10,MEATS,1,,,,46.02
2017-07-20,48,129758,2.0,False,Quito,A,14,GROCERY I,0,,,,46.73
2017-07-30,9,2026609,3.0,False,Quito,B,6,GROCERY I,0,,,,
2017-08-03,14,414425,8.0,False,Riobamba,C,7,GROCERY I,0,,,,49.03
2017-07-20,34,1239795,1.0,False,Guayaquil,B,6,DAIRY,1,,,,46.73
2017-07-24,37,1960613,10.0,False,Cuenca,D,2,PRODUCE,1,Additional,Local,False,46.21
2017-08-04,3,311954,6.0,False,Quito,D,8,CLEANING,0,,,,49.57
2017-08-08,2,874990,2.0,False,Quito,D,13,CLEANING,0,,,,49.07
2017-08-12,3,1917879,9.0,False,Quito,D,8,BEVERAGES,0,,,,
2017-08-06,28,1695907,42.347,False,Guayaquil,E,10,PRODUCE,1,,,,
2017-08-02,28,867850,5.0,False,Guayaquil,E,10,CLEANING,0,,,,49.6
2017-08-07,52,559044,2.0,False,Manta,A,11,BREAD/BAKERY,1,,,,49.37
2017-07-23,35,902200,14.0,True,Playas,C,3,EGGS,1,Holiday,Local,False,
2017-08-04,11,1104725,56.0,False,Cayambe,B,6,BEVERAGES,0,,,,49.57
2017-08-02,7,1354382,9.0,True,Quito,D,8,GROCERY I,0,,,,49.6
2017-07-17,42,1464186,2.0,False,Cuenca,D,2,BEVERAGES,0,,,,46.02
2017-07-24,44,1472433,3.0,True,Quito,A,5,GROCERY I,0,Additional,Local,False,46.21
2017-07-19,41,1083152,4.0,False,Machala,D,4,DAIRY,1,,,,47.1
2017-07-29,48,1951042,5.0,False,Quito,A,14,BEVERAGES,0,,,,
2017-08-14,30,1158719,1.0,False,Guayaquil,C,3,GROCERY I,0,,,,47.59
2017-07-28,12,1146801,12.0,False,Latacunga,C,15,GROCERY I,0,,,,49.72
2017-07-24,15,1463801,1.0,False,Ibarra,C,15,BEVERAGES,0,Additional,Local,False,46.21
2017-08-13,25,1501508,4.765,False,Salinas,D,1,PRODUCE,1,,,,
2017-07-16,42,1503855,24.738,False,Cuenca,D,2,PRODUCE,1,,,,
2017-08-06,13,1091338,4.191,False,Latacunga,C,15,MEATS,1,,,,
2017-07-23,25,1078288,5.0,True,Salinas,D,1,GROCERY I,0,Holiday,Local,False,
2017-08-07,6,872317,2.0,False,Quito,D,13,GROCERY I,0,,,,49.37
2017-08-02,23,765520,1.0,False,Ambato,D,9,GROCERY I,0,,,,49.6
2017-07-17,36,1920059,20.0,False,Libertad,E,10,GROCERY I,0,,,,46.02
2017-07-27,26,1457202,1.0,False,Guayaquil,D,10,HOME CARE,0,,,,49.05
2017-07-16,9,853195,5.0,False,Quito,B,6,CLEANING,0,,,,
2017-08-07,10,1239881,1.401,False,Quito,C,15,POULTRY,1,,,,49.37
2017-08-09,21,1943792,9.0,False,Santo Domingo,B,6,BEVERAGES,0,,,,49.59
2017-08-04,45,414478,3.0,False,Quito,A,11,BREAD/BAKERY,1,,,,49.57
2017-08-11,9,1456916,1.0,False,Quito,B,6,HOME CARE,0,Transfer,National,False,48.81
2017-08-05,22,1047757,7.0,False,Puyo,C,7,BEVERAGES,0,Holiday,Local,False,
2017-07-18,4,315473,1.0,False,Quito,D,9,BREAD/BAKERY,1,,,,46.4
2017-08-08,50,463816,1.0,False,Ambato,A,14,CLEANING,0,,,,49.07
2017-07-23,37,407608,3.0,False,Cuenca,D,2,CLEANING,0,Holiday,Local,False,
2017-07-25,22,1463483,1.0,False,Puyo,C,7,BEVERAGES,0,Additional,Local,False,47.77
2017-08-10,52,1239720,3.0,True,Manta,A,11,DAIRY,1,Holiday,National,True,48.54
2017-07-18,47,938575,5.0,False,Quito,A,14,GROCERY I,0,,,,46.4
2017-07-30,38,2028307,2.0,False,Loja,D,4,DAIRY,1,,,,
2017-08-08,30,208514,1.0,False,Guayaquil,C,3,GROCERY I,0,,,,49.07
2017-08-10,52,1958268,2.0,False,Manta,A,11,GROCERY I,0,Holiday,National,True,48.54
2017-08-10,18,2026444,2.0,False,Quito,B,16,GROCERY I,0,Holiday,National,True,48.54
2017-07-16,53,838413,4.0,True,Manta,D,13,DAIRY,1,,,,
2017-07-28,25,2040862,1.0,False,Salinas,D,1,BEVERAGES,0,,,,49.72
2017-07-25,14,1463860,3.0,False,Riobamba,C,7,BEVERAGES,0,Additional,Local,False,47.77
2017-08-03,47,1075283,1.0,False,Quito,A,14,GROCERY I,0,,,,49.03
2017-07-28,15,1642401,2.0,False,Ibarra,C,15,PRODUCE,1,,,,49.72
2017-07-27,23,1693644,2.0,False,Ambato,D,9,PRODUCE,1,,,,49.05
2017-08-12,45,1472485,4.0,False,Quito,A,11,PET SUPPLIES,0,,,,
2017-07-28,9,1260238,1.0,False,Quito,B,6,CLEANING,0,,,,49.72
2017-08-02,49,1239877,38.841,False,Quito,A,11,POULTRY,1,,,,49.6
2017-07-26,7,464336,2.0,False,Quito,D,8,GROCERY I,0,,,,48.58
2017-07-18,8,692537,9.0,False,Quito,D,8,GROCERY I,0,,,,46.4
2017-08-11,42,1503891,8.0,False,Cuenca,D,2,PRODUCE,1,Transfer,National,False,48.81
2017-08-02,29,1017349,12.01,False,Guayaquil,E,10,MEATS,1,,,,49.6
2017-07-25,24,302997,7.0,False,Guayaquil,D,1,GROCERY I,0,Additional,Local,False,47.77
2017-08-15,44,1455485,32.0,True,Quito,A,5,BEVERAGES,0,Holiday,Local,False,47.57
2017-08-12,33,1463789,2.0,False,Quevedo,C,3,BEVERAGES,0,,,,
2017-07-19,8,1973454,6.0,False,Quito,D,8,BREAD/BAKERY,1,,,,47.1
2017-08-05,4,261052,27.0,False,Quito,D,9,GROCERY I,0,Holiday,Local,False,
2017-07-21,52,1990194,12.0,True,Manta,A,11,DELI,1,,,,45.78
2017-08-13,47,1003679,2.0,False,Quito,A,14,GROCERY I,0,,,,
2017-07-22,24,413986,1.0,False,Guayaquil,D,1,CLEANING,0,,,,
2017-07-24,43,877514,3.0,False,Esmeraldas,E,10,CLEANING,0,Additional,Local,False,46.21
2017-07-26,12,153395,2.0,False,Latacunga,C,15,BREAD/BAKERY,1,,,,48.58
2017-07-31,6,2010260,4.0,False,Quito,D,13,GROCERY I,0,,,,50.21
2017-08-14,38,1047786,9.0,False,Loja,D,4,BEVERAGES,0,,,,47.59
2017-08-13,3,1336461,6.0,False,Quito,D,8,BEVERAGES,0,,,,
2017-07-30,36,1456912,6.0,True,Libertad,E,10,HOME CARE,0,,,,
2017-07-30,17,1047696,1.0,False,Quito,C,12,BEVERAGES,0,,,,
2017-08-14,11,1695830,6.704,False,Cayambe,B,6,PRODUCE,1,,,,47.59
2017-08-14,18,1457240,1.0,False,Quito,B,16,HOME CARE,0,,,,47.59
2017-07-23,4,1693645,7.0,False,Quito,D,9,PRODUCE,1,Holiday,Local,False,
2017-07-22,17,1159413,4.0,False,Quito,C,12,GROCERY I,0,,,,
2017-07-20,51,1324668,8.0,False,Guayaquil,A,17,GROCERY I,0,,,,46.73
2017-08-02,40,229368,2.0,False,Machala,C,3,GROCERY I,0,,,,49.6
2017-08-08,53,1473413,9.34,False,Manta,D,13,PRODUCE,1,,,,49.07
2017-07-29,17,1394349,6.0,False,Quito,C,12,CLEANING,0,,,,
2017-07-29,31,407608,8.0,False,Babahoyo,B,10,CLEANING,0,,,,
2017-08-15,28,310790,4.0,False,Guayaquil,E,10,GROCERY I,0,Holiday,Local,False,47.57
2017-08-12,34,1239740,3.0,False,Guayaquil,B,6,DAIRY,1,,,,
2017-08-13,30,264305,2.0,False,Guayaquil,C,3,PERSONAL CARE,0,,,,
2017-07-31,32,812726,4.0,False,Guayaquil,C,3,CLEANING,0,,,,50.21
2017-08-13,43,1157699,12.0,False,Esmeraldas,E,10,GROCERY I,0,,,,
2017-08-03,51,1503854,7.0,False,Guayaquil,A,17,PRODUCE,1,,,,49.03
2017-07-20,14,1463772,2.0,False,Riobamba,C,7,BEVERAGES,0,,,,46.73
2017-08-08,7,981655,1.0,False,Quito,D,8,GROCERY I,0,,,,49.07
2017-08-02,23,1430040,5.0,False,Ambato,D,9,BEVERAGES,0,,,,49.6
2017-08-08,28,168931,8.0,False,Guayaquil,E,10,CLEANING,0,,,,49.07
2017-07-22,20,2026858,1.0,False,Quito,B,6,GROCERY I,0,,,,
2017-07-28,37,1239912,4.0,False,Cuenca,D,2,DAIRY,1,,,,49.72
2017-07-26,7,261052,18.0,False,Quito,D,8,GROCERY I,0,,,,48.58
2017-07-23,5,1502383,7.0,False,Santo Domingo,D,4,PRODUCE,1,Holiday,Local,False,
2017-08-03,32,162066,3.0,False,Guayaquil,C,3,GROCERY I,0,,,,49.03
2017-08-07,6,556698,6.0,False,Quito,D,13,BEVERAGES,0,,,,49.37
2017-07-19,9,1457031,3.0,False,Quito,B,6,HOME CARE,0,,,,47.1
2017-08-05,3,358515,14.0,False,Quito,D,8,GROCERY I,0,Holiday,Local,False,
2017-08-11,31,765520,5.0,True,Babahoyo,B,10,GROCERY I,0,Transfer,National,False,48.81
2017-07-21,8,265382,4.0,False,Quito,D,8,LINGERIE,0,,,,45.78
2017-08-03,33,1246493,3.0,False,Quevedo,C,3,GROCERY I,0,,,,49.03
2017-08-07,46,586824,1.0,False,Quito,A,14,CLEANING,0,,,,49.37
2017-08-03,44,1991217,6.0,False,Quito,A,5,GROCERY I,0,,,,49.03
2017-07-20,31,724498,7.0,False,Babahoyo,B,10,GROCERY I,0,,,,46.73
2017-07-25,1,1970207,1.0,False,Quito,D,13,GROCERY I,0,Additional,Local,False,47.77
2017-08-05,18,1958177,2.0,False,Quito,B,16,BEVERAGES,0,Holiday,Local,False,
2017-07-26,7,1165988,15.0,False,Quito,D,8,GROCERY I,0,,,,48.58
2017-07-30,9,875604,4.0,False,Quito,B,6,GROCERY I,0,,,,
2017-08-02,7,580929,6.0,False,Quito,D,8,GROCERY I,0,,,,49.6
2017-07-28,48,1050142,7.0,False,Quito,A,14,BEVERAGES,0,,,,49.72
2017-07-16,51,913364,27.0,True,Guayaquil,A,17,CLEANING,0,,,,
2017-08-02,23,1087269,4.0,False,Ambato,D,9,PERSONAL CARE,0,,,,49.6
2017-08-02,1,364834,1.0,False,Quito,D,13,GROCERY I,0,,,,49.6
2017-07-26,12,2027252,1.0,False,Latacunga,C,15,GROCERY I,0,,,,48.58
2017-08-15,28,1157462,14.0,False,Guayaquil,E,10,GROCERY I,0,Holiday,Local,False,47.57
2017-08-08,34,129296,3.0,False,Guayaquil,B,6,GROCERY I,0,,,,49.07
2017-08-09,7,876225,3.0,False,Quito,D,8,GROCERY I,0,,,,49.59
2017-08-08,7,1940466,1.0,False,Quito,D,8,BREAD/BAKERY,1,,,,49.07
2017-07-21,25,1230418,1.0,False,Salinas,D,1,PERSONAL CARE,0,,,,45.78
2017-08-15,1,355090,1.0,False,Quito,D,13,GROCERY I,0,Holiday,Local,False,47.57
2017-08-07,48,1402040,23.0,False,Quito,A,14,BREAD/BAKERY,1,,,,49.37
2017-08-03,11,1575235,1.0,False,Cayambe,B,6,PLAYERS AND ELECTRONICS,0,,,,49.03
2017-08-09,1,1146803,3.0,False,Quito,D,13,GROCERY I,0,,,,49.59
2017-07-16,21,874990,4.0,False,Santo Domingo,B,6,CLEANING,0,,,,
2017-07-18,38,1239881,3.979,False,Loja,D,4,POULTRY,1,,,,46.4
2017-07-21,12,1975680,2.0,False,Latacunga,C,15,GROCERY I,0,,,,45.78
2017-08-06,31,838415,2.0,False,Babahoyo,B,10,DAIRY,1,,,,
2017-07-28,37,153398,5.0,False,Cuenca,D,2,BREAD/BAKERY,1,,,,49.72
2017-07-21,5,1309297,9.0,False,Santo Domingo,D,4,BEVERAGES,0,,,,45.78
2017-07-15,7,1464086,23.0,False,Quito,D,8,BEVERAGES,0,,,,
2017-07-24,37,459762,1.0,False,Cuenca,D,2,BREAD/BAKERY,1,Additional,Local,False,46.21
2017-07-30,5,1967038,3.0,True,Santo Domingo,D,4,GROCERY I,0,,,,
2017-07-31,7,115891,5.0,True,Quito,D,8,GROCERY I,0,,,,50.21
2017-08-09,14,996600,4.0,False,Riobamba,C,7,GROCERY I,0,,,,49.59
2017-08-10,45,1905638,2.0,False,Quito,A,11,GROCERY I,0,Holiday,National,True,48.54
2017-08-09,6,587186,16.0,False,Quito,D,13,CLEANING,0,,,,49.59
2017-08-02,39,1990578,7.78,False,Cuenca,B,6,PRODUCE,1,,,,49.6
2017-08-09,37,724003,2.0,False,Cuenca,D,2,GROCERY I,0,,,,49.59
2017-07-26,48,692104,2.0,False,Quito,A,14,CLEANING,0,,,,48.58
2017-07-28,51,2011401,3.0,False,Guayaquil,A,17,GROCERY I,0,,,,49.72
2017-08-08,9,1114903,3.0,True,Quito,B,6,CLEANING,0,,,,49.07
2017-08-13,25,876663,3.0,False,Salinas,D,1,GROCERY I,0,,,,
2017-07-27,1,402175,1.0,False,Quito,D,13,GROCERY I,0,,,,49.05
2017-07-15,21,1079214,1.0,False,Santo Domingo,B,6,CLEANING,0,,,,
2017-07-24,13,991114,7.0,False,Latacunga,C,15,DELI,1,Additional,Local,False,46.21
2017-08-05,3,1079329,10.0,False,Quito,D,8,"LIQUOR,WINE,BEER",0,Holiday,Local,False,
2017-07-26,4,1091365,7.0,False,Quito,D,9,GROCERY I,0,,,,48.58
2017-08-12,6,1997781,1.0,False,Quito,D,13,CLEANING,0,,,,
2017-07-19,49,844017,37.0,True,Quito,A,11,DELI,1,,,,47.1
2017-08-05,49,892076,2.0,False,Quito,A,11,GROCERY I,0,Holiday,Local,False,
2017-07-23,21,1991097,1.0,True,Santo Domingo,B,6,HOME AND KITCHEN I,0,Holiday,Local,False,
2017-07-15,44,1213906,1.0,False,Quito,A,5,CLEANING,0,,,,
2017-07-22,51,470760,6.0,False,Guayaquil,A,17,CLEANING,0,,,,
2017-08-15,37,1457175,8.0,False,Cuenca,D,2,HOME CARE,0,Holiday,Local,False,47.57
2017-08-07,3,568133,1.0,False,Quito,D,8,BEVERAGES,0,,,,49.37
2017-08-05,44,980041,2.0,True,Quito,A,5,"LIQUOR,WINE,BEER",0,Holiday,Local,False,
2017-08-04,45,1316369,7.0,False,Quito,A,11,GROCERY I,0,,,,49.57
2017-08-15,40,114799,3.0,False,Machala,C,3,PERSONAL CARE,0,Holiday,Local,False,47.57
2017-07-20,40,864511,4.0,False,Machala,C,3,GROCERY I,0,,,,46.73
2017-08-09,5,671083,2.0,False,Santo Domingo,D,4,DELI,1,,,,49.59
2017-07-30,36,890214,1.0,False,Libertad,E,10,GROCERY I,0,,,,
2017-08-05,3,1969929,11.0,False,Quito,D,8,GROCERY I,0,Holiday,Local,False,
2017-08-10,27,1012787,6.0,False,Daule,D,1,GROCERY I,0,Holiday,National,True,48.54
2017-08-05,27,2027649,11.0,False,Daule,D,1,BEVERAGES,0,Holiday,Local,False,
2017-07-30,22,2026858,1.0,False,Puyo,C,7,GROCERY I,0,,,,
2017-08-07,7,2081161,4.0,False,Quito,D,8,PREPARED FOODS,1,,,,49.37
2017-07-23,36,740714,2.0,False,Libertad,E,10,CLEANING,0,Holiday,Local,False,
2017-07-17,48,1109325,8.0,False,Quito,A,14,BEVERAGES,0,,,,46.02
2017-08-03,36,115611,5.0,False,Libertad,E,10,GROCERY I,0,,,,49.03
2017-07-21,39,318935,1.0,True,Cuenca,B,6,DELI,1,,,,45.78
2017-08-05,37,1105212,13.0,False,Cuenca,D,2,GROCERY I,0,Holiday,Local,False,
2017-07-15,39,358515,6.0,False,Cuenca,B,6,GROCERY I,0,,,,
2017-07-22,9,258396,14.0,False,Quito,B,6,GROCERY I,0,,,,
2017-07-15,51,1161555,9.0,False,Guayaquil,A,17,BEVERAGES,0,,,,
2017-08-08,6,769314,4.0,False,Quito,D,13,CLEANING,0,,,,49.07
2017-07-18,26,2059799,2.0,False,Guayaquil,D,10,HOME CARE,0,,,,46.4
2017-07-16,51,2033805,13.0,False,Guayaquil,A,17,DAIRY,1,,,,
2017-07-26,38,1348983,6.0,False,Loja,D,4,GROCERY I,0,,,,48.58
2017-08-09,7,1460021,1.0,False,Quito,D,8,CLEANING,0,,,,49.59
2017-08-03,45,1391549,14.0,False,Quito,A,11,GROCERY I,0,,,,49.03
2017-07-22,21,1473409,0.456,False,Santo Domingo,B,6,PRODUCE,1,,,,
2017-08-05,34,222975,24.0,False,Guayaquil,B,6,GROCERY I,0,Holiday,Local,False,
2017-07-16,47,1457247,6.0,False,Quito,A,14,HOME CARE,0,,,,
2017-08-12,4,939663,3.0,False,Quito,D,9,GROCERY I,0,,,,
2017-07-17,52,833644,4.0,False,Manta,A,11,GROCERY I,0,,,,46.02
2017-08-06,51,801217,23.0,False,Guayaquil,A,17,CLEANING,0,,,,
2017-08-12,21,2047508,7.0,False,Santo Domingo,B,6,BEVERAGES,0,,,,
2017-08-08,47,1229584,5.0,False,Quito,A,14,PERSONAL CARE,0,,,,49.07
2017-08-07,49,830749,2.0,True,Quito,A,11,GROCERY I,0,,,,49.37
2017-08-02,49,1058820,4.0,False,Quito,A,11,CLEANING,0,,,,49.6
2017-07-26,45,1991041,5.0,False,Quito,A,11,HOME CARE,0,,,,48.58
2017-08-15,22,1418844,1.0,False,Puyo,C,7,GROCERY I,0,Holiday,Local,False,47.57
2017-08-10,27,1368456,3.0,False,Daule,D,1,HOME AND KITCHEN I,0,Holiday,National,True,48.54
2017-07-19,11,584030,13.733,False,Cayambe,B,6,MEATS,1,,,,47.1
2017-08-07,28,2081056,4.0,False,Guayaquil,E,10,PREPARED FOODS,1,,,,49.37
2017-07-19,46,743497,3.0,False,Quito,A,14,FROZEN FOODS,0,,,,47.1
2017-07-21,4,1078288,3.0,True,Quito,D,9,GROCERY I,0,,,,45.78
2017-07-27,4,1958245,6.0,False,Quito,D,9,BEVERAGES,0,,,,49.05
2017-07-21,43,830797,13.0,False,Esmeraldas,E,10,GROCERY I,0,,,,45.78
2017-08-07,44,2005102,4.0,False,Quito,A,5,HOME AND KITCHEN I,0,,,,49.37
2017-08-13,8,1346631,5.0,False,Quito,D,8,CLEANING,0,,,,
2017-07-26,47,1464177,2.0,False,Quito,A,14,BEVERAGES,0,,,,48.58
2017-07-30,7,743494,8.0,False,Quito,D,8,CLEANING,0,,,,
2017-08-08,46,759657,1.0,False,Quito,A,14,LINGERIE,0,,,,49.07
2017-07-31,45,1239857,43.309,False,Quito,A,11,POULTRY,1,,,,50.21
2017-07-23,11,368260,2.0,False,Cayambe,B,6,GROCERY I,0,Holiday,Local,False,
2017-07-23,4,1466281,3.0,False,Quito,D,9,DAIRY,1,Holiday,Local,False,
2017-07-25,36,1457000,4.0,False,Libertad,E,10,HOME CARE,0,Additional,Local,False,47.77
2017-07-17,54,1987120,4.0,False,El Carmen,C,3,GROCERY I,0,,,,46.02
2017-07-18,5,1038953,5.0,False,Santo Domingo,D,4,BREAD/BAKERY,1,,,,46.4
2017-07-20,48,360313,4.0,False,Quito,A,14,BREAD/BAKERY,1,,,,46.73
2017-07-19,6,757880,3.0,False,Quito,D,13,GROCERY I,0,,,,47.1
2017-07-24,33,1372511,2.0,True,Quevedo,C,3,HOME AND KITCHEN I,0,Additional,Local,False,46.21
2017-08-13,30,1473427,0.619,False,Guayaquil,C,3,PRODUCE,1,,,,
2017-07-29,30,1464087,7.0,False,Guayaquil,C,3,BEVERAGES,0,,,,
2017-07-19,21,1457199,3.0,False,Santo Domingo,B,6,HOME CARE,0,,,,47.1
2017-08-15,26,264753,2.0,False,Guayaquil,D,10,CLEANING,0,Holiday,Local,False,47.57
2017-07-29,52,953428,4.0,False,Manta,A,11,DAIRY,1,,,,
2017-08-03,48,1968390,1.0,False,Quito,A,14,DAIRY,1,,,,49.03
2017-08-11,2,1969485,2.0,False,Quito,D,13,AUTOMOTIVE,0,Transfer,National,False,48.81
2017-07-22,20,1253765,12.0,False,Quito,B,6,PERSONAL CARE,0,,,,
2017-07-30,8,2016795,3.0,False,Quito,D,8,GROCERY I,0,,,,
2017-07-25,50,1903500,6.687,False,Ambato,A,14,MEATS,1,Additional,Local,False,47.77
2017-07-15,21,1239852,7.74,False,Santo Domingo,B,6,POULTRY,1,,,,
2017-07-15,13,2048279,19.0,False,Latacunga,C,15,GROCERY I,0,,,,
2017-07-15,14,838875,6.0,False,Riobamba,C,7,GROCERY I,0,,,,
