id,date,store_nbr,item_nbr,unit_sales,onpromotion
123327378,2017-07-26,17,2054580,1.0,False
123837319,2017-07-31,8,1672581,4.125,False
122650548,2017-07-19,47,1047733,14.0,False
125095877,2017-08-12,8,682884,1.0,False
123323494,2017-07-26,15,939130,6.0,True
124565387,2017-08-06,52,770511,1.0,False
123536369,2017-07-28,24,586823,1.0,False
122273749,2017-07-16,12,1410765,1.0,False
124326370,2017-08-04,45,1075891,7.0,False
122333816,2017-07-16,44,1354388,3.0,False
122474396,2017-07-18,5,864510,13.0,False
124883864,2017-08-10,4,373152,5.0,False
123678860,2017-07-29,43,1105214,2.0,False
122465333,2017-07-18,1,454593,3.0,False
125095469,2017-08-12,8,265254,33.0,False
125401048,2017-08-15,4,261053,18.0,False
122415072,2017-07-17,30,1146803,1.0,False
123802121,2017-07-30,47,1906100,3.0,False
123797644,2017-07-30,46,664539,7.0,False
123346906,2017-07-26,29,1225770,6.0,False
124092417,2017-08-02,31,220432,9.0,False
125029894,2017-08-11,30,1463441,3.0,False
123385142,2017-07-26,49,1458461,3.0,False
124725224,2017-08-08,29,219150,5.0,False
123597897,2017-07-29,1,1230014,2.0,False
124936666,2017-08-10,36,1695972,5.076,False
122589820,2017-07-19,12,404439,7.0,False
122210776,2017-07-15,39,759651,2.0,False
123475725,2017-07-27,46,1464201,8.0,False
123986690,2017-08-01,32,1304488,1.0,False
124966337,2017-08-10,50,759894,6.0,False
122762541,2017-07-20,52,314879,1.0,False
123368292,2017-07-26,42,1695936,6.058,True
124683018,2017-08-08,4,1464081,8.0,False
122406952,2017-07-17,25,1502392,20.734,False
123500145,2017-07-28,3,1693645,24.0,False
123527811,2017-07-28,19,671062,5.0,True
124337327,2017-08-04,49,1213906,1.0,False
123419722,2017-07-27,12,2019084,2.0,False
122827798,2017-07-21,35,1938490,5.0,False
125368314,2017-08-14,44,155601,4.0,False
124683457,2017-08-08,4,2011008,1.0,False
124677605,2017-08-08,2,911429,2.0,False
123195462,2017-07-25,1,699686,41.422,False
125258133,2017-08-13,41,457424,17.0,False
122579350,2017-07-19,6,2002465,2.0,False
122303851,2017-07-16,29,410257,13.0,False
123882972,2017-07-31,35,1250226,2.0,False
123494868,2017-07-28,1,1239797,1.0,False
123276926,2017-07-25,46,849136,2.0,False
123953886,2017-08-01,14,849139,3.0,False
125113328,2017-08-12,18,1328471,6.0,True
125302927,2017-08-14,6,696183,5.0,False
124797149,2017-08-09,10,2048674,9.0,False
123461665,2017-07-27,40,215356,3.0,False
123835526,2017-07-31,8,165705,1.0,False
123839709,2017-07-31,9,1950029,5.0,False
123438018,2017-07-27,24,1958186,4.0,False
125275128,2017-08-13,48,116018,15.0,False
124743816,2017-08-08,40,1114914,6.0,False
122332757,2017-07-16,44,584078,15.405,False
124264556,2017-08-04,9,1178691,8.0,False
125197363,2017-08-13,6,1428328,2.0,False
122993930,2017-07-23,7,946277,8.0,False
124262858,2017-08-04,8,1695844,16.0,False
122579049,2017-07-19,6,1588319,12.0,True
125165098,2017-08-12,46,1123722,1.0,False
123457601,2017-07-27,37,2017202,1.0,False
124527083,2017-08-06,36,1104598,1.0,False
124849169,2017-08-09,42,2046021,1.0,True
123449825,2017-07-27,32,1457256,1.0,False
123287183,2017-07-25,50,1047753,13.0,False
123978595,2017-08-01,28,158956,4.0,False
123042197,2017-07-23,34,464907,3.0,True
125443177,2017-08-15,27,1975527,4.0,False
122571359,2017-07-19,3,716242,1.0,False
124493946,2017-08-06,18,638296,1.0,False
125353685,2017-08-14,36,1230014,1.0,False
122143933,2017-07-15,3,1642399,83.258,False
123759458,2017-07-30,27,968937,3.0,False
122750501,2017-07-20,47,470762,2.0,False
122806549,2017-07-21,22,579759,2.0,False
123520495,2017-07-28,14,949296,3.0,False
123036808,2017-07-23,30,1430040,8.0,False
124107310,2017-08-02,39,1463936,4.0,False
124062195,2017-08-02,13,1332688,1.0,False
123530139,2017-07-28,20,1457182,5.0,False
123344537,2017-07-26,28,401817,2.0,False
123081093,2017-07-23,50,2036618,18.298,False
122698513,2017-07-20,17,1473405,10.0,False
124405010,2017-08-05,29,749729,1.0,False
122665088,2017-07-19,53,991329,3.0,False
124060076,2017-08-02,12,418026,3.0,False
123286712,2017-07-25,50,584078,6.088,False
123278348,2017-07-25,46,1998005,8.0,False
124151001,2017-08-03,4,1473478,11.665,False
122223298,2017-07-15,44,2027090,1.0,False
125349629,2017-08-14,33,1464196,3.0,False
124816598,2017-08-09,23,1166478,2.0,False
124452264,2017-08-05,51,765520,1.0,False
124088001,2017-08-02,28,911989,2.0,False
124264054,2017-08-04,9,757880,1.0,False
124321506,2017-08-04,43,1165987,4.0,False
124301903,2017-08-04,32,171890,2.0,False
124495629,2017-08-06,19,108696,3.0,False
122327949,2017-07-16,42,253103,4.0,False
124080008,2017-08-02,24,402174,15.0,False
122894610,2017-07-22,12,838217,3.0,False
124129674,2017-08-02,49,365138,12.0,False
124265553,2017-08-04,9,2048163,2.0,False
125461843,2017-08-15,39,105857,6.0,False
124310110,2017-08-04,37,1463509,1.0,False
123203284,2017-07-25,4,1584305,4.0,False
123018279,2017-07-23,20,1959817,2.0,False
124511596,2017-08-06,27,1143686,1.0,False
122254366,2017-07-16,3,1642399,101.774,False
122740459,2017-07-20,42,2110456,4.0,False
124229789,2017-08-03,47,2046916,7.0,False
122829964,2017-07-21,37,464374,44.0,True
124002803,2017-08-01,41,819932,24.0,False
124469702,2017-08-06,5,849098,3.0,False
125231049,2017-08-13,25,1165988,2.0,False
122465852,2017-07-18,1,1047702,1.0,False
124104387,2017-08-02,38,843608,8.0,False
123045223,2017-07-23,36,268662,1.0,False
122851108,2017-07-21,46,1970428,10.0,False
122680323,2017-07-20,6,2010918,5.0,False
123966551,2017-08-01,21,1229636,4.0,False
122589262,2017-07-19,11,1950301,1.0,False
123521227,2017-07-28,14,2016407,3.0,True
122321249,2017-07-16,38,1967642,2.0,False
122721552,2017-07-20,31,1457179,3.0,False
123636360,2017-07-29,20,1976710,4.0,False
123281538,2017-07-25,48,360703,1.0,False
124328207,2017-08-04,46,302952,17.0,False
125095207,2017-08-12,7,2043261,3.0,False
122353847,2017-07-16,51,1956479,3.0,False
124383995,2017-08-05,18,909361,5.0,True
124008623,2017-08-01,44,315713,8.0,False
123696989,2017-07-29,50,260669,4.0,False
124094850,2017-08-02,32,1457178,3.0,False
123858399,2017-07-31,21,127534,3.0,True
122587365,2017-07-19,10,1502391,0.35,False
125375416,2017-08-14,46,1463791,6.0,False
123541691,2017-07-28,27,876226,7.0,False
123830922,2017-07-31,6,258411,5.0,False
124923947,2017-08-10,27,1642397,6.123,False
124209191,2017-08-03,38,1473396,2.922,False
123061328,2017-07-23,43,1964850,9.0,False
123692491,2017-07-29,48,1057495,31.0,False
123324466,2017-07-26,16,264299,34.0,True
122282159,2017-07-16,18,557810,5.0,False
125358393,2017-08-14,38,1958231,2.0,False
124997400,2017-08-11,11,1316369,1.0,False
124362045,2017-08-05,6,1336459,13.0,False
124034596,2017-08-01,54,982726,5.0,False
124542216,2017-08-06,43,1609730,11.0,True
124864136,2017-08-09,49,105575,59.0,False
123876846,2017-07-31,31,1085486,2.0,False
124210218,2017-08-03,39,586969,3.0,False
123562913,2017-07-28,40,564110,6.0,False
123121195,2017-07-24,17,987768,4.0,False
124152039,2017-08-03,5,692537,7.0,False
123697271,2017-07-29,50,507870,11.0,False
125457260,2017-08-15,36,1501547,2.0,True
124437750,2017-08-05,45,2084278,10.0,False
123022589,2017-07-23,23,410257,2.0,False
125067895,2017-08-11,49,1087269,7.0,False
124975151,2017-08-10,54,1457039,3.0,True
125230084,2017-08-13,24,2028696,12.0,False
124084825,2017-08-02,26,1642664,4.741,True
124503663,2017-08-06,23,866927,2.0,False
124692869,2017-08-08,9,838215,5.0,False
125084840,2017-08-12,3,742735,8.0,False
125130309,2017-08-12,27,2031273,2.0,False
125428989,2017-08-15,19,1460021,2.0,False
123508268,2017-07-28,7,1239812,5.0,False
124760528,2017-08-08,47,1943435,3.0,False
122933175,2017-07-22,34,1441514,3.0,False
124042620,2017-08-02,3,2112404,28.0,False
125304212,2017-08-14,6,1943792,4.0,False
123910259,2017-07-31,48,153267,8.0,False
124801800,2017-08-09,13,2048271,1.0,False
123082879,2017-07-23,51,1466826,6.0,False
123972388,2017-08-01,24,1457341,27.0,False
122472777,2017-07-18,4,1230418,2.0,False
122886407,2017-07-22,8,716241,3.0,False
125220233,2017-08-13,19,1921770,3.0,False
123518088,2017-07-28,12,1354384,2.0,False
124557715,2017-08-06,49,870938,7.0,False
122191394,2017-07-15,28,1146785,13.0,False
124601692,2017-08-07,17,153239,4.0,False
123932074,2017-08-01,3,1457000,8.0,False
125482109,2017-08-15,48,318935,1.0,False
125017421,2017-08-11,24,258411,3.0,False
125314788,2017-08-14,12,108701,5.0,True
124237124,2017-08-03,50,1991041,4.0,False
124764920,2017-08-08,49,1349807,7.0,False
123939182,2017-08-01,6,1717134,1.0,False
125016992,2017-08-11,23,1914276,2.0,False
125216356,2017-08-13,17,1346627,2.0,True
123667630,2017-07-29,38,371218,2.0,False
125469961,2017-08-15,43,871513,10.0,False
122870104,2017-07-22,1,517905,1.0,False
122475606,2017-07-18,5,2053614,2.0,False
124822538,2017-08-09,27,103520,2.0,False
123699265,2017-07-29,50,2011073,13.0,False
123763867,2017-07-30,29,926958,5.0,False
122389395,2017-07-17,15,1457240,1.0,False
124433913,2017-08-05,44,1463805,3.0,False
122635917,2017-07-19,41,358231,7.0,True
124585064,2017-08-07,7,996600,2.0,False
125022347,2017-08-11,26,1213906,3.0,False
124388376,2017-08-05,20,1328495,4.0,False
123082137,2017-07-23,51,1004545,1.0,False
123751420,2017-07-30,23,372480,1.0,False
125195840,2017-08-13,5,2112404,5.0,True
125331641,2017-08-14,22,1371618,8.0,False
122898768,2017-07-22,15,302952,9.0,False
124827817,2017-08-09,29,2053614,1.0,True
123493154,2017-07-27,54,1087467,2.0,False
124681600,2017-08-08,4,123347,2.0,False
124100134,2017-08-02,36,830624,5.0,False
124408421,2017-08-05,31,839363,19.0,False
123852815,2017-07-31,18,164647,2.0,False
123348482,2017-07-26,30,1254013,3.0,False
123890653,2017-07-31,39,1173210,2.0,False
124204829,2017-08-03,36,1239880,2.919,False
123467501,2017-07-27,43,843411,2.0,True
122792331,2017-07-21,12,2011463,3.0,False
123711175,2017-07-30,2,1463788,6.0,False
123318865,2017-07-26,11,2011155,9.0,False
124964089,2017-08-10,49,1010752,1.0,False
122157439,2017-07-15,9,1324182,6.0,False
123022046,2017-07-23,22,1931046,1.0,False
125494621,2017-08-15,53,1037838,1.0,False
125327892,2017-08-14,20,1239842,6.0,False
125327934,2017-08-14,20,1260241,2.0,True
122533210,2017-07-18,39,1932491,7.0,True
123155629,2017-07-24,37,1105214,3.0,False
123204007,2017-07-25,5,358232,2.0,False
123530751,2017-07-28,20,2048515,3.0,False
123684643,2017-07-29,45,1457176,17.0,False
124695173,2017-08-08,10,1397067,24.0,False
122389740,2017-07-17,15,2010233,1.0,False
124963323,2017-08-10,49,276560,1.0,False
122696116,2017-07-20,16,260628,8.0,False
124479936,2017-08-06,9,1457339,10.0,False
124401429,2017-08-05,27,1316369,4.0,False
124990917,2017-08-11,8,673306,1.0,False
125334347,2017-08-14,24,514149,1.0,False
125418286,2017-08-15,12,1457178,1.0,False
122518382,2017-07-18,30,1932493,4.0,True
123082965,2017-07-23,51,1503899,14.0,False
124557322,2017-08-06,49,514757,4.0,False
124734835,2017-08-08,35,1464088,14.0,True
124388414,2017-08-05,20,1346638,10.0,False
122244717,2017-07-15,52,1989346,1.0,False
123524890,2017-07-28,17,1229625,1.0,False
125451771,2017-08-15,33,472526,2.0,False
123174197,2017-07-24,46,265559,110.0,False
122513284,2017-07-18,27,1990640,3.0,False
122914495,2017-07-22,24,105737,14.0,False
125144373,2017-08-12,36,1991097,1.0,False
123517636,2017-07-28,12,771157,2.0,False
125468691,2017-08-15,42,1463773,1.0,False
124083553,2017-08-02,25,2010356,1.0,False
124954159,2017-08-10,45,1162755,1.0,False
123241473,2017-07-25,26,1473393,5.376,False
123739757,2017-07-30,17,364738,42.0,False
124150647,2017-08-03,4,1240160,1.0,False
122999122,2017-07-23,9,1229025,10.0,False
124395527,2017-08-05,24,959502,6.0,False
122852610,2017-07-21,47,1052022,9.0,False
123605370,2017-07-29,4,1422837,9.0,False
122665521,2017-07-19,53,1412575,5.777,False
125487686,2017-08-15,50,868529,14.0,False
122209607,2017-07-15,38,1576285,1.0,False
124335831,2017-08-04,48,2017202,11.0,False
122544785,2017-07-18,45,1146800,37.0,False
123917955,2017-07-31,50,2105347,3.0,False
125264907,2017-08-13,44,953420,2.0,False
125126834,2017-08-12,25,1975598,3.0,False
123215407,2017-07-25,10,1404410,3.0,False
124269902,2017-08-04,12,1391549,7.0,False
125233352,2017-08-13,26,2058362,1.0,False
125430781,2017-08-15,20,1458461,3.0,False
123350060,2017-07-26,31,1456994,3.0,False
123207123,2017-07-25,6,1457231,11.0,False
122798924,2017-07-21,17,1463857,6.0,True
125114535,2017-08-12,19,587157,39.498,False
122289290,2017-07-16,21,1466826,3.0,False
123351334,2017-07-26,32,1463885,1.0,False
122701078,2017-07-20,19,587069,2.0,True
123183532,2017-07-24,49,1463507,28.0,False
122545923,2017-07-18,45,1976260,3.0,False
122583793,2017-07-19,8,1695844,32.0,True
125118666,2017-08-12,21,1047790,1.0,False
122896225,2017-07-22,13,1016067,6.0,False
123733654,2017-07-30,12,1987152,4.0,False
122858383,2017-07-21,49,1456910,4.0,False
125463672,2017-08-15,39,2010329,3.0,False
124540497,2017-08-06,42,2010913,2.0,False
123462091,2017-07-27,40,838217,3.0,False
123148416,2017-07-24,32,1958186,3.0,False
122649469,2017-07-19,46,2127114,3.0,True
122451195,2017-07-17,48,1695835,8.703,False
123830243,2017-07-31,5,1502391,6.54,False
124545783,2017-08-06,45,265700,13.0,False
124859646,2017-08-09,47,594045,8.0,False
124963552,2017-08-10,49,507870,1.0,False
122585642,2017-07-19,9,1441513,1.0,False
124099064,2017-08-02,35,1157699,3.0,False
123623923,2017-07-29,13,1464031,5.0,False
124974894,2017-08-10,54,1089045,13.0,False
124524344,2017-08-06,34,1333994,56.0,True
124780205,2017-08-09,2,2083837,6.0,False
123731228,2017-07-30,11,1228995,2.0,False
123888955,2017-07-31,38,1464039,5.0,False
122746743,2017-07-20,45,1473415,3.0,False
122878180,2017-07-22,4,1373031,2.0,False
123146798,2017-07-24,31,1391549,60.0,False
122207649,2017-07-15,37,1986760,3.0,False
123560576,2017-07-28,38,2048141,4.0,False
124691040,2017-08-08,8,1230014,7.0,False
125353984,2017-08-14,36,1463935,4.0,False
122780884,2017-07-21,6,2013651,5.0,False
122316765,2017-07-16,36,1719504,0.851,False
123158931,2017-07-24,39,208514,2.0,False
124474558,2017-08-06,7,1047680,33.0,False
122682137,2017-07-20,7,1503855,28.131,False
125496460,2017-08-15,54,1324851,1.0,False
125231171,2017-08-13,25,1309298,7.0,False
125345325,2017-08-14,30,1346627,2.0,True
124145200,2017-08-03,2,572838,5.0,False
124081259,2017-08-02,24,1463935,2.0,False
124013046,2017-08-01,45,1463859,13.0,False
122823140,2017-07-21,32,468265,2.0,True
124914686,2017-08-10,22,564533,11.0,False
123517838,2017-07-28,12,1060036,1.0,True
122489956,2017-07-18,13,1317094,2.0,False
124781318,2017-08-09,3,1076335,4.0,False
123177443,2017-07-24,47,841612,10.0,False
123776364,2017-07-30,36,2008747,5.0,False
125453809,2017-08-15,34,1080009,1.0,True
123912109,2017-07-31,48,1579082,9.0,False
124670235,2017-08-07,52,1109116,104.0,False
123359739,2017-07-26,38,525902,4.0,False
125107080,2017-08-12,14,1342007,1.0,False
122982512,2017-07-23,2,1463786,4.0,False
123442718,2017-07-27,27,2048406,2.0,False
123241738,2017-07-25,26,2028404,2.0,False
123270632,2017-07-25,43,1988256,3.0,False
124250110,2017-08-04,3,757880,4.0,False
122914480,2017-07-22,23,2099230,1.0,False
124960521,2017-08-10,47,2013651,10.0,False
124967019,2017-08-10,50,1305845,26.0,False
125012334,2017-08-11,21,172343,9.0,True
124291663,2017-08-04,25,1695984,6.112,False
123838638,2017-07-31,9,870545,3.0,False
124174843,2017-08-03,18,114799,1.0,False
125341198,2017-08-14,28,302997,4.0,False
124136494,2017-08-02,51,1695825,2.727,True
122573550,2017-07-19,4,368136,1.0,False
123144321,2017-07-24,29,2042436,82.0,False
123197676,2017-07-25,2,874990,1.0,False
123181765,2017-07-24,48,2059122,1.0,False
123892461,2017-07-31,40,1119216,4.0,False
122414128,2017-07-17,29,1920059,3.0,False
123383907,2017-07-26,49,502182,2.0,False
124356392,2017-08-05,4,220435,23.0,False
123915920,2017-07-31,50,554048,7.0,False
123690571,2017-07-29,47,1489872,5.0,False
124264756,2017-08-04,9,1353189,15.0,True
123603275,2017-07-29,3,1609729,8.0,True
122217812,2017-07-15,42,1457160,1.0,False
122591516,2017-07-19,13,850333,5.0,False
125313937,2017-08-14,11,1333994,2.0,True
124406856,2017-08-05,30,771157,1.0,False
122948345,2017-07-22,42,964753,5.0,False
122315500,2017-07-16,36,378332,1.0,False
123849742,2017-07-31,16,315220,2.0,False
124186196,2017-08-03,24,1089843,5.0,False
125320048,2017-08-14,15,1463881,69.0,False
123940953,2017-08-01,7,1254013,6.0,False
123626793,2017-07-29,15,1346638,12.0,False
123211216,2017-07-25,8,1152350,6.0,False
125113851,2017-08-12,18,1956004,5.0,True
122534078,2017-07-18,40,851982,2.0,False
125159449,2017-08-12,44,1096235,4.0,False
123714169,2017-07-30,3,1909770,3.0,False
123873692,2017-07-31,29,1114566,32.0,False
123586608,2017-07-28,50,369432,9.0,False
124666743,2017-08-07,50,2014922,4.0,False
124250941,2017-08-04,3,1333307,56.0,False
124604028,2017-08-07,18,933780,3.0,False
125029535,2017-08-11,30,958519,1.0,False
123406433,2017-07-27,5,1961595,2.0,False
124137353,2017-08-02,52,373152,2.0,False
124794712,2017-08-09,9,1057515,1.0,True
122331245,2017-07-16,43,1246493,3.0,False
124652911,2017-08-07,45,1397062,23.0,False
124329954,2017-08-04,46,1575235,5.0,False
124869624,2017-08-09,51,557256,35.0,False
123008696,2017-07-23,15,1239807,2.0,False
124704012,2017-08-08,16,1347811,1.0,False
124991232,2017-08-11,8,964753,12.0,False
125335044,2017-08-14,24,1179579,6.0,False
123669554,2017-07-29,38,2042436,4.0,False
124373182,2017-08-05,11,1463935,1.0,False
125193005,2017-08-13,4,1453124,3.0,True
125054246,2017-08-11,44,1176559,1.0,False
124346763,2017-08-04,53,890215,7.0,False
124682669,2017-08-08,4,1239867,4.693,False
122983038,2017-07-23,2,1989798,9.0,False
124869804,2017-08-09,51,759697,9.0,True
122208955,2017-07-15,38,1148719,2.0,False
124879691,2017-08-10,2,841842,1.0,False
122734693,2017-07-20,39,1913600,1.0,False
122606084,2017-07-19,22,2048113,2.0,False
124745761,2017-08-08,41,1239868,11.822,False
122646827,2017-07-19,45,2048164,8.0,False
125269586,2017-08-13,46,105857,20.0,False
124692481,2017-08-08,9,358272,3.0,False
124323811,2017-08-04,44,1229023,2.0,False
123754664,2017-07-30,24,1503847,191.554,False
122949426,2017-07-22,42,1964738,2.0,False
123484887,2017-07-27,50,915821,2.0,False
123385145,2017-07-26,49,1458849,3.0,False
124492592,2017-08-06,17,1239906,25.0,False
123491869,2017-07-27,53,1328907,14.0,False
122278214,2017-07-16,15,2011243,9.0,False
125298796,2017-08-14,4,692537,7.0,False
124772447,2017-08-08,52,1695935,25.119,False
122398541,2017-07-17,21,268440,8.0,False
125245694,2017-08-13,34,269287,5.0,False
124908152,2017-08-10,18,823245,3.0,False
124970575,2017-08-10,52,464263,4.0,False
124431012,2017-08-05,43,1146801,10.0,False
122588967,2017-07-19,11,1463771,9.0,False
123507096,2017-07-28,6,2110456,9.0,False
122292870,2017-07-16,23,1686685,1.0,False
123644118,2017-07-29,24,1986500,7.0,True
124155980,2017-08-03,7,365140,13.0,False
122533072,2017-07-18,39,1584297,2.0,False
122139071,2017-07-15,1,1913813,2.0,True
122887738,2017-07-22,8,1584363,2.0,False
123042252,2017-07-23,34,564272,1.0,False
123990989,2017-08-01,35,671039,16.0,True
122533169,2017-07-18,39,1909411,5.0,False
123168114,2017-07-24,43,1696014,5.0,True
125354082,2017-08-14,36,1503855,1.166,False
124266850,2017-08-04,10,2010456,1.0,False
124134496,2017-08-02,50,2016619,1.0,False
122802065,2017-07-21,19,1418845,17.0,False
124198509,2017-08-03,31,1999114,3.0,False
123296175,2017-07-26,1,103520,1.0,False
124340793,2017-08-04,50,1958171,5.0,False
123080381,2017-07-23,50,1464092,24.0,False
124669429,2017-08-07,52,362548,7.0,False
125432683,2017-08-15,21,1453124,1.0,True
124922996,2017-08-10,27,781796,1.0,False
123173090,2017-07-24,45,1463797,32.0,False
122419658,2017-07-17,33,1456952,4.0,True
125050487,2017-08-11,42,1473509,2.389,False
125200270,2017-08-13,7,2028404,6.0,False
124972398,2017-08-10,52,2014922,1.0,False
123370194,2017-07-26,43,1958181,23.0,False
123580101,2017-07-28,47,1456922,5.0,False
123918759,2017-07-31,51,906979,4.0,False
125485261,2017-08-15,49,999545,11.0,False
124522001,2017-08-06,33,517904,4.0,False
123113078,2017-07-24,11,1966995,5.0,False
123724374,2017-07-30,8,564110,2.0,False
125158658,2017-08-12,44,456875,4.0,False
123804366,2017-07-30,48,1397060,13.0,False
125308809,2017-08-14,8,1751174,56.581,False
124970529,2017-08-10,52,413557,1.0,False
123001329,2017-07-23,10,1696051,16.0,True
124859633,2017-08-09,47,584077,4.968,False
123403162,2017-07-27,4,323227,6.0,False
125061874,2017-08-11,47,564287,55.0,False
125303607,2017-08-14,6,1279049,2.0,False
122428028,2017-07-17,38,1239795,1.0,False
124068807,2017-08-02,17,2011155,2.0,False
125187990,2017-08-13,2,1354711,12.0,False
123627039,2017-07-29,15,1672581,3.613,False
124951991,2017-08-10,44,1463882,6.0,False
125472153,2017-08-15,44,949511,9.0,True
123768383,2017-07-30,31,1967642,1.0,False
125356630,2017-08-14,37,2081056,24.0,False
125262990,2017-08-13,43,1239840,7.0,False
124254472,2017-08-04,5,315320,3.0,False
123525356,2017-07-28,17,1707160,1.554,False
122473650,2017-07-18,4,2016441,3.0,False
125075963,2017-08-11,52,1402017,1.0,False
124596360,2017-08-07,13,750855,4.0,False
123020670,2017-07-23,21,2011200,1.0,False
124750135,2017-08-08,43,1943435,11.0,False
124081792,2017-08-02,24,2011218,9.0,False
124292846,2017-08-04,26,1417697,1.0,False
122254833,2017-07-16,3,2011898,3.0,False
123625603,2017-07-29,14,1913595,2.0,False
122746057,2017-07-20,45,1146496,76.0,False
124538927,2017-08-06,42,517903,4.0,False
123240629,2017-07-25,25,2081064,5.0,False
124611500,2017-08-07,22,1354388,3.0,False
125271170,2017-08-13,46,1371620,1.0,False
122345434,2017-07-16,48,1463566,17.0,False
123251369,2017-07-25,32,1695820,3.0,True
125220444,2017-08-13,19,2048163,1.0,False
123444934,2017-07-27,29,638977,42.0,True
122664532,2017-07-19,53,358096,4.0,False
125237554,2017-08-13,28,2013621,7.0,False
123348257,2017-07-26,30,949629,3.0,False
123680491,2017-07-29,44,582863,90.369,False
124779914,2017-08-09,2,1963838,2.0,False
122406713,2017-07-17,25,1372308,1.0,False
125066957,2017-08-11,49,302995,2.0,False
122562980,2017-07-18,52,1987653,2.0,False
123275229,2017-07-25,45,1458461,4.0,False
124708763,2017-08-08,19,1102976,1.0,False
124968319,2017-08-10,51,315460,33.0,False
123745213,2017-07-30,20,223434,5.0,False
125095782,2017-08-12,8,574898,2.0,True
122762923,2017-07-20,52,716241,1.0,False
122238052,2017-07-15,50,765520,4.0,False
125183688,2017-08-12,53,1943792,14.0,False
123952959,2017-08-01,13,1457342,1.0,False
123724193,2017-07-30,8,369432,3.0,False
125094775,2017-08-12,7,1693647,21.0,False
125227515,2017-08-13,23,1464072,1.0,False
123295007,2017-07-25,54,214381,6.0,False
125175423,2017-08-12,50,839544,2.0,False
122798670,2017-07-21,17,1250226,1.0,False
122933098,2017-07-22,34,1345070,1.0,False
122938339,2017-07-22,37,1463603,3.0,False
125259958,2017-08-13,41,2081139,1.0,False
122360748,2017-07-17,1,358564,1.0,False
125154543,2017-08-12,42,222879,7.0,False
122493153,2017-07-18,15,1971436,2.0,False
124745308,2017-08-08,41,804974,6.0,False
124072885,2017-08-02,20,679603,3.0,False
124998436,2017-08-11,12,315320,1.0,False
122161707,2017-07-15,11,2011910,2.0,False
122876690,2017-07-22,3,2034212,7.0,False
122960694,2017-07-22,47,418026,17.0,True
124902425,2017-08-10,14,833396,1.0,False
124619091,2017-08-07,27,308766,3.0,False
122450523,2017-07-17,48,1230418,9.0,False
123086339,2017-07-23,53,273528,22.0,False
124976893,2017-08-11,1,2010519,1.0,False
123150886,2017-07-24,34,1136979,3.0,False
124427552,2017-08-05,41,1920057,7.0,False
122176329,2017-07-15,20,1456917,1.0,False
124189112,2017-08-03,26,355090,3.0,False
122576205,2017-07-19,5,1086172,1.0,False
124065969,2017-08-02,16,275823,1.0,False
123013865,2017-07-23,18,1313223,9.0,True
123024125,2017-07-23,23,2026983,12.0,False
125257695,2017-08-13,40,2018690,7.0,False
122633539,2017-07-19,39,1473474,32.795,False
125348379,2017-08-14,32,1965853,2.0,False
122408734,2017-07-17,27,223434,3.0,False
122265199,2017-07-16,8,996537,3.0,False
124087348,2017-08-02,28,165704,3.0,True
125380511,2017-08-14,48,1430041,3.0,False
123058559,2017-07-23,42,1179580,6.0,False
124541140,2017-08-06,43,637016,1.0,False
122649909,2017-07-19,47,471980,7.0,False
123616031,2017-07-29,9,598414,17.0,False
123820547,2017-07-31,1,1047753,11.0,False
122350316,2017-07-16,50,1089843,45.0,False
124620384,2017-08-07,27,1473476,5.885,False
123690280,2017-07-29,47,1442157,6.0,False
124835269,2017-08-09,35,1127862,1.0,False
125284337,2017-08-13,51,1320180,1.0,False
123553384,2017-07-28,34,1972138,1.0,False
122471750,2017-07-18,4,115850,1.0,False
123224439,2017-07-25,16,1456346,2.0,False
124617804,2017-08-07,26,275823,3.0,False
123051267,2017-07-23,39,108701,2.0,False
122747209,2017-07-20,45,1993601,11.0,False
123245705,2017-07-25,29,125430,13.0,False
124038050,2017-08-02,2,559494,5.0,False
124937075,2017-08-10,37,170791,5.0,False
122889590,2017-07-22,9,1231869,6.0,False
122781212,2017-07-21,7,265559,26.0,False
122898917,2017-07-22,15,504457,3.0,False
122581986,2017-07-19,8,208539,0.891,False
124889499,2017-08-10,6,2028983,5.0,True
123247050,2017-07-25,29,1473480,3.896,True
125302903,2017-08-14,6,664539,1.0,False
125247316,2017-08-13,35,213653,1.0,False
124094504,2017-08-02,32,850333,3.0,False
123238917,2017-07-25,24,2006779,6.0,False
122596433,2017-07-19,17,210798,8.0,False
122496680,2017-07-18,18,454596,1.0,False
123539070,2017-07-28,25,1289417,1.0,False
123989110,2017-08-01,34,407769,1.0,False
124117978,2017-08-02,44,1940454,6.0,False
123087556,2017-07-23,53,1457001,2.0,False
123241227,2017-07-25,26,1176559,1.0,False
122398160,2017-07-17,20,1994863,1.0,False
123064159,2017-07-23,44,1988467,1.0,False
123084202,2017-07-23,52,692531,17.0,False
124980811,2017-08-11,3,1420007,1.0,False
123251137,2017-07-25,32,1214325,4.0,False
124295965,2017-08-04,28,939207,16.0,False
125109446,2017-08-12,16,651525,1.0,False
124001994,2017-08-01,40,2002465,34.0,True
123875871,2017-07-31,30,1978835,6.0,False
122566249,2017-07-18,54,1967914,8.0,True
123283793,2017-07-25,49,214381,7.0,True
123371292,2017-07-26,44,843608,3.0,False
124417841,2017-08-05,37,743497,4.0,False
122884220,2017-07-22,7,844019,2.627,False
